title,price,SSD,In_build_sw,id_laptop,RAM_GB,RAM_Type,Proc_Manufacturer,Proc_Series,Proc_Generation,Proc_Cores,OS_Name,OS_Bitness,Display_inch,Touchscreen,Warranty_Years,Warranty_Type,average_rating
Lenovo Intel Core i7 12th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 T...,149990,1024,,690,8,2,2,4,12.0,8.0,3,64.0,16.0,0,3,2,
ASUS Zenbook S 13 OLED Ryzen 7 Octa Core 6800U - (16 GB/1 TB SSD/Windows 11 Home) UM5302TA-LX702WS Thi...,130999,1024,,691,16,2,0,12,,8.0,3,64.0,13.3,1,1,2,
HP Victus Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 1...,68200,512,,692,8,1,2,3,12.0,8.0,3,64.0,15.6,0,1,2,
HP Ryzen 3 Quad Core 5th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15s-eq2146AU Laptop,40490,256,,693,8,1,0,10,5.0,4.0,3,64.0,15.6,0,1,3,
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDI...,73990,512,,694,8,1,0,11,,6.0,3,64.0,15.6,0,1,3,
Infinix INBook X2 Plus Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop,34990,256,,93,8,1,2,2,11.0,8.0,3,64.0,15.6,0,1,2,3.75
HP Victus Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX...,121677,512,,695,16,1,0,12,,8.0,3,64.0,16.1,0,1,2,
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro) 250 G8 Laptop,41990,512,,696,8,1,2,2,11.0,8.0,3,64.0,15.6,0,1,3,
HP 15-ec1105AX Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,59890,512,"HP Documentation, HP e-service, HP BIOS Recovery, HP SSRM, HP Smart, HP Jumpstarts, HP Support Assistant",698,8,1,0,11,,6.0,3,64.0,15.6,0,1,2,
ASUS Zenbook 14X (2022) Space Edition Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) UX5401ZAS-KN...,116990,1024,Microsoft Office Home & Student 2021,699,16,2,2,4,12.0,8.0,3,64.0,14.0,1,1,2,
DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 16 2-in-1 2 in 1 Laptop,110888,512,,700,8,1,2,3,12.0,8.0,3,64.0,16.0,1,1,2,
DELL Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) 3000 Laptop,61890,256,,701,8,1,2,3,11.0,8.0,3,64.0,15.6,0,1,3,
realme Book (Slim) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) RMNB1001 Thin and Light Laptop,46990,256,No,162,8,1,2,2,11.0,8.0,3,64.0,14.0,0,1,3,3.723404255319149
DELL XPS 13 Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home) 9370 Thin and Light Laptop,122475,512,Microsoft Office Home and Student 2016,703,16,0,2,4,8.0,8.0,3,64.0,13.3,0,1,2,
DELL G15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) G15...,137490,1024,,704,16,2,2,4,12.0,8.0,3,64.0,15.6,0,1,4,
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 3511 Thin a...,72890,512,,705,16,1,2,3,11.0,8.0,3,64.0,15.6,0,1,2,
MSI Summit E15 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Pro/4 GB Graphics) Summit E15 A11SCST-272...,154990,1024,"Cooler Boost 3, True Color 2.0, Nahimic 3, MSI Center",706,16,1,2,4,11.0,8.0,3,64.0,15.6,1,2,3,
acer aspire 5 gaming Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,61799,512,,708,8,1,2,3,12.0,8.0,3,64.0,15.6,0,1,0,
HP Pavilion Gaming Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,68690,256,"Microsoft Office Home & Student 2019, HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts",709,8,1,2,3,11.0,8.0,3,64.0,15.6,0,1,2,
HP Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 T...,122560,512,,710,16,2,0,12,,8.0,3,64.0,16.2,1,1,2,
HP 14s Ryzen 5 Quad Core 3500U 3rd Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 14s-dk0093AU Thin ...,49290,256,"HP Audio Switch, HP ePrint, HP Connection Optimizer, HP Support Assistant, HP Documentation, HP System Event Utility, HP JumpStart, Dropbox, Microsoft Office Home and Student 2019",712,8,1,0,11,3.0,4.0,3,64.0,14.0,0,1,2,
Infinix X1 Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/128 MB Graphics) XL12 Thin and ...,57999,512,,713,16,1,2,4,10.0,8.0,3,64.0,14.0,0,1,2,
ASUS Ryzen 5 Hexa Core - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) KM513UA-BQ512TS Thin and Light Lap...,69092,256,Microsoft Office Home and Student 2019,714,8,1,0,11,,6.0,3,64.0,15.6,0,1,2,
HP 15s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15s-FQ2535TU Thin and Light Laptop,64490,512,"Microsoft Office Home and Student 2019, HP Documentation, HP CoolSense , HP SSRM , HP Smart, HP Support Assistant",716,8,1,2,3,11.0,8.0,3,64.0,15.6,0,1,2,
Lenovo Legion Y540 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,64390,256,,717,8,1,2,3,9.0,8.0,3,64.0,15.6,0,1,2,
Lenovo Legion 5 Pro Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,157990,1024,,720,16,1,2,4,11.0,8.0,3,64.0,16.0,0,3,2,
Lenovo Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,68990,512,,721,16,1,2,3,11.0,8.0,3,64.0,15.6,0,1,2,
DELL G15 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti...,103990,512,Microsoft Office Home & Student 2021,722,16,1,2,4,11.0,8.0,3,64.0,15.6,0,1,2,
ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX...,59990,1024,,171,8,1,2,3,10.0,8.0,3,64.0,15.6,0,1,3,
HP OMEN Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070) 16-b...,195210,1024,Microsoft Office Home & Student 2019,723,16,1,2,4,11.0,8.0,3,64.0,16.1,0,1,2,
LG Gram Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 17Z90Q Thin and Light Laptop,106002,512,,724,8,2,2,3,12.0,8.0,3,64.0,17.0,0,3,2,
MSI Modern 14 Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Modern 14 B11SBU-496I...,80590,512,,725,8,1,2,4,11.0,8.0,3,64.0,14.0,0,1,3,
DELL Inspiron Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin ...,53990,512,,577,8,1,0,11,,6.0,3,64.0,15.6,0,1,2,
DELL Ryzen 3 Dual Core 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) D560584WIN9BD Laptop,43490,256,,726,8,1,0,10,3.0,2.0,3,64.0,15.6,0,1,3,
HP Pavilion Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14-ec0000AX Thi...,64700,512,"Microsoft Office Home & Student 2019, HP Documentation",727,16,1,0,11,,6.0,3,64.0,14.0,0,1,2,
MSI Crosshair 15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,114990,1024,,728,16,1,2,4,12.0,8.0,3,64.0,15.6,0,2,3,
HP Spectre Folio Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home) 13-ak1004TU 2 in 1 Laptop,239759,512,Microsoft Office 2019 Home and Student,729,16,0,2,4,10.0,8.0,3,64.0,13.3,1,1,2,
ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) X515EA-BQ312WS Laptop,35989,256,,730,8,1,2,2,11.0,8.0,3,64.0,15.6,0,1,3,
acer Swift 3 OLED Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) SF314-71 Thin and Light Laptop,115999,1024,,731,16,2,2,4,12.0,8.0,3,64.0,14.0,0,1,2,
Lenovo IdeaPad 5 Pro Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14ITL6 Thin a...,69000,512,Microsoft Office Home & Student 2019,732,16,1,2,3,11.0,8.0,3,64.0,14.0,0,3,4,
Lenovo Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14IHU5 Thin and Light Laptop,72990,512,,733,16,1,2,3,11.0,8.0,3,64.0,14.0,0,3,3,
ASUS ROG Zephyrus M16 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce ...,152990,1024,Office Home and Student 2019,734,16,1,2,4,11.0,8.0,3,64.0,16.0,0,1,2,
DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5410 2 in 1 Laptop,81490,512,,735,16,1,2,3,11.0,8.0,3,64.0,14.0,1,1,2,
acer Aspire 3 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 11 Home) A315-58 Thin and Light Laptop,37000,256,"Acer Care Center, Quick Access, Acer Product Registration",736,4,1,2,2,11.0,8.0,3,64.0,15.6,0,1,0,
SAMSUNG Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) NP550 Thin and Light Laptop,70990,512,,739,16,1,2,3,12.0,8.0,3,64.0,15.6,0,1,2,
MSI Katana GF66 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX ...,73990,512,"Matrix Display (Extend)?Cooler Boost 5?Hi-Res Audio?Nahimic 3, Thin Bezel?Speaker Tuning Engine",740,16,1,2,3,11.0,8.0,3,64.0,15.6,0,2,3,
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (32 GB/1 TB SSD/Windows 11 Home...,261990,1024,,741,32,2,0,13,,8.0,3,64.0,16.0,1,1,2,
acer Aspire 3 Pentium Quad Core - (4 GB/256 GB SSD/Windows 11 Home) A314-35 Thin and Light Laptop,37990,256,,742,4,1,2,9,,4.0,3,64.0,14.0,0,1,2,
HP Pavilion Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX GTX 1...,62180,512,"Microsoft Office Home & Student 2019, HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts",743,8,1,2,3,11.0,8.0,3,64.0,15.6,0,1,2,
DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 3511 Thin and Light Laptop,60790,512,Office Home and Student 2019,744,8,1,2,3,11.0,8.0,3,64.0,15.6,0,1,2,
HP HP Envy Ryzen 7 Octa Core 4700U - (16 GB/1 TB SSD/Windows 10 Home) 13-ay0508au Thin and Light Lapto...,84690,1024,"""Microsoft Office 2019 Home & Student, HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Jumpstart """,745,16,1,0,12,,8.0,3,64.0,13.3,1,1,2,
ASUS TUF GAMING A15 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,70500,512,"Windows 11, 1 Year McAfee",746,8,1,0,12,,8.0,3,64.0,15.6,0,1,2,
ASUS ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and ...,132790,512,,747,8,0,2,3,10.0,8.0,3,64.0,14.0,0,3,3,
ASUS Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) E410KA-BV101WS Laptop,28960,256,,748,8,1,2,9,,4.0,3,64.0,14.0,0,1,3,
DELL Inspiron Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 14 Laptop Thin ...,59999,512,,749,8,1,0,11,,6.0,3,64.0,14.0,0,1,2,
ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce G...,59990,512,,751,8,1,2,3,10.0,8.0,3,64.0,15.6,0,1,2,
HP Ryzen 7 Octa Core - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® GeFo...,85990,512,,752,16,1,0,12,,8.0,3,64.0,15.6,0,1,3,
DELL Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,99900,512,Office Home and Student 2021,753,16,1,2,4,11.0,8.0,3,64.0,14.0,1,1,2,
DELL Vostro Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 3425 Metal Thin and Li...,60990,512,,754,16,1,0,11,,6.0,3,64.0,14.0,0,1,2,
ASUS ASUS TUF Gaming A15 Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVID...,115990,1024,,758,16,1,0,12,,8.0,3,64.0,15.6,0,1,2,
Infinix X1 Slim Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,54990,512,,302,16,1,2,4,10.0,8.0,3,64.0,14.0,0,1,2,
ASUS ExpertBook B9 Intel EVO Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Pro) ExpertBook B9 B9450FA ...,165990,1024,,759,16,0,2,4,10.0,8.0,3,64.0,14.0,0,3,3,
DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) D560745WIN9B Laptop,52890,512,,760,8,1,2,3,11.0,8.0,3,64.0,15.6,0,1,2,
DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3401 Thin and Light Laptop,43490,512,Microsoft Office Home and Student 2021,761,8,1,2,2,10.0,8.0,3,64.0,14.0,0,1,2,
Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,66490,512,Microsoft Office (Trial Only),762,8,1,0,11,,6.0,3,64.0,15.6,0,1,4,
Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) IdeaPad 5 15ALC05 Thin and ...,57990,512,Microsoft Office 2019 Home & Student,763,8,1,0,11,,6.0,3,64.0,15.6,0,1,2,
HP 15s Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 10 Home) 15s- EQ2042AU Thin and Light Laptop,40700,512,"Microsoft Office 2019 & Office 365, HP Documentation, HP BIOS Recovery, HP Smart, HP Support Assistant",764,8,1,0,10,,4.0,3,64.0,15.6,0,1,2,
ASUS ROG Zephyrus G15 Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,189990,1024,,767,16,2,0,13,,8.0,3,64.0,15.6,0,1,2,
APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) Z15Y000Z1,139000,512,"Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",768,8,3,1,7,,8.0,1,,13.6,0,1,1,
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL6 Laptop,47500,256,,769,8,1,2,2,11.0,8.0,3,64.0,15.0,0,2,2,
HP Envy Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 13-ba0011tx Thin and Light ...,81990,512,Microsoft Office Home and Student 2019,770,8,1,2,3,10.0,8.0,3,64.0,13.3,1,1,2,
Lenovo ThinkPad Core i5 10th Gen - (16 GB/512 GB HDD/512 GB SSD/Windows 10 Pro) T14 Thin and Light Lap...,155411,512,,771,16,1,2,3,10.0,8.0,3,64.0,14.0,1,3,3,
DELL Vostro Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 5625 Thin and Light Lap...,76473,512,Microsoft Office Home & Student 2021,772,8,1,0,11,,6.0,3,64.0,16.0,0,1,2,
Lenovo Core i7 9th Gen - (16 GB/1 TB SSD/Windows 10 Pro/4 GB Graphics) Thinkpad P53 Thin and Light Lap...,230400,1024,,774,16,1,2,4,9.0,8.0,3,64.0,15.6,0,3,2,
ASUS TUF Dash F15 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,90488,512,Office Home and Student,775,16,1,2,3,11.0,8.0,3,64.0,15.6,0,1,2,
Lenovo Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) 20S0S1MC00 Business Laptop,138550,512,,776,16,1,2,4,10.0,8.0,3,64.0,12.0,0,0,3,
acer Swift 5 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF514-52T Thin and Light Laptop,81998,256,"Acer Care Center, Acer Configuration Manager, Acer Portal, Acer Quick Access, Microsoft Office Home and Student 2016",777,8,0,2,3,8.0,8.0,3,64.0,14.0,1,1,0,
ASUS Celeron Dual Core 10th Gen - (4 GB/256 GB SSD/Windows 11 Home) E410KA-BV002W Business Laptop,24540,256,,778,4,1,2,1,10.0,2.0,3,64.0,14.0,0,1,2,
ASUS Celeron Dual Core 10th Gen - (4 GB/256 GB SSD/Windows 11 Home) E410KA-BV003W Laptop,24540,256,,779,4,1,2,1,10.0,2.0,3,64.0,14.0,0,1,3,
Lenovo Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) Legion 5 15ITH6 Thin and Li...,105990,512,,780,16,1,2,4,11.0,8.0,3,64.0,15.6,0,1,3,
acer Swift Edge OLED Ryzen 7 Octa Core 6800U - (16 GB/1 TB SSD/Windows 11 Home) SFA16-41 Thin and Ligh...,138999,1024,,781,16,2,0,12,,8.0,3,64.0,16.0,0,1,2,
ASUS TUF GAMING A17 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,72990,512,"Windows 11, 1 Year McAfee",782,8,1,0,12,,8.0,3,64.0,17.3,0,1,2,
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq2673AU Thin and Light Laptop,43500,512,,783,8,1,2,2,11.0,8.0,3,64.0,15.6,0,1,2,
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home...,211990,1024,Microsoft Office Home & Student,784,16,2,0,13,,8.0,3,64.0,16.0,1,1,2,
ASUS Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ514WS Laptop,57359,512,,785,8,1,2,3,12.0,8.0,3,64.0,15.6,0,1,3,
Lenovo Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) ThinkPad X1 Carbon Thin and Light Laptop,174250,512,,786,16,0,2,4,10.0,8.0,3,64.0,14.0,0,3,3,
ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) K6500ZE-L501WS Laptop,92990,512,,787,16,2,2,3,12.0,8.0,3,64.0,15.6,0,1,3,
HP Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15-eg2091TU Thin and Light Laptop,74070,512,,788,16,1,2,3,12.0,8.0,3,64.0,15.6,0,1,2,
DELL GAMING G5 SERIES Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX ...,70890,512,Windows Office,789,8,1,2,3,10.0,8.0,3,64.0,15.6,0,0,3,
Avita Liber Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A8INF541-CG Thin and Light Laptop,38476,256,,790,8,1,2,3,10.0,8.0,3,64.0,14.0,0,0,3,
acer Aspire 7 Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650...,57090,512,"Acer Collection, Acer Product Registration , Quick Access, Acer Care Center",791,8,1,2,3,9.0,8.0,3,64.0,15.6,0,1,0,
Lenovo ThinkPad Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) X13 Thin and Light Laptop,174527,512,,792,16,1,2,4,10.0,8.0,3,64.0,13.3,0,3,3,
DELL Inspiron 15 7000 Series Core i7 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/2 GB Graphics...,82790,128,Microsoft Office Home and Student 2016,793,8,1,2,4,8.0,8.0,3,64.0,15.6,0,1,1,
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Laptop,39999,512,,794,8,1,2,2,11.0,8.0,3,64.0,15.6,0,1,3,
ASUS Pro P5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Pro) Pro P5 P5440FA Thin and Light Laptop,85990,512,,796,8,1,2,3,8.0,8.0,3,64.0,14.0,0,1,3,
ASUS VivoBook 14 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) X412FA-EK230T Thin and Light Lapt...,54990,512,Asus Splendid,798,8,1,2,3,8.0,8.0,3,64.0,14.0,0,1,0,
DELL Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce R...,107990,512,Office Home and Student 2021,799,16,1,0,12,,8.0,3,64.0,15.6,0,1,4,
DELL Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5415 Thin and Light Laptop,89976,512,,800,16,1,0,12,,8.0,3,64.0,14.0,0,1,2,
Lenovo ThinkBook 13s Core i5 11th Gen - (8 GB/1 TB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Light...,67990,1024,Microsoft Office Home & Student 2019,802,8,1,2,3,11.0,8.0,3,64.0,13.3,0,1,2,
HP Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) 16-K0360t...,144480,1024,,803,16,2,2,4,12.0,8.0,3,64.0,16.1,0,1,2,
ASUS VivoBook S14 Core i7 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) S430FN-EB...,67990,256,"Asus Splendid, Asus Smart Gesture",804,8,1,2,4,8.0,8.0,3,64.0,14.0,0,1,0,
HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 15s-EQ2040AU Thin and Light Laptop,51490,512,"Microsoft Office 2019 & Office 365, HP Documentation, HP BIOS Recovery, HP Smart",805,8,1,0,11,,6.0,3,64.0,15.6,0,1,2,
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq2649tu Thin and Light Laptop,53413,512,,806,8,1,2,2,11.0,8.0,3,64.0,14.0,0,1,2,
Avita Liber Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A8INF541-CS Thin and Light Laptop,36990,256,,807,8,1,2,3,10.0,8.0,3,64.0,14.0,0,0,3,
HP Intel Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) 13-aw0211TU 2 in 1 Laptop,126000,512,"HP Audio Switch, HP Documentation, HP e-Service, HP JumpStart, HP Support Assistant, HP Connection Optimizer, HP Command Center, HP PC Hardware Diagnostics Windows",808,8,1,2,3,10.0,8.0,3,64.0,13.3,1,1,2,
DELL Inspiron Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7620 2 in 1 Laptop,114382,512,Microsoft Office Home & Student 2021,809,16,1,2,3,12.0,8.0,3,64.0,16.0,1,1,2,
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Laptop,42000,512,,794,8,1,2,2,11.0,8.0,3,64.0,15.6,0,1,3,
DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) XPS 9305 Thin and Light Laptop,115785,512,Office Home and Student 2021,810,16,1,2,3,11.0,8.0,3,64.0,13.4,0,1,4,
ASUS VivoBook 15 (2022) Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X515EA-EJ332WS T...,39990,256,Office Home and Student 2021,811,8,1,2,2,11.0,8.0,3,64.0,15.6,0,1,2,
Lenovo Athlon Dual Core - (4 GB/256 GB SSD/DOS) E41-55 45-2 Laptop,18990,256,,813,4,1,0,0,,2.0,0,,14.0,0,0,3,
Lenovo IdeaPad 3 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15IML05 Thin and Light Laptop,35990,256,Microsoft Office Home & Student 2019,57,8,1,2,2,10.0,8.0,3,64.0,15.6,0,2,3,
MSI GF63 Thin Core i7 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650...,66990,512,"Cooler Boost, Audio Boost, Dragon Center, Nahimic 3",814,8,1,2,4,9.0,8.0,3,64.0,15.6,0,2,3,
HP Pavilion Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15-eg1000TU Thin and Light Lapt...,66890,512,"Microsoft Office Home & Student 2019, HP Documentation",815,8,1,2,3,11.0,8.0,3,64.0,15.6,0,1,2,
DELL Inspiron Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10) Inspiron 7415 2 in 1 Laptop,69900,512,Microsoft Office Home & Student 2019,816,8,1,0,11,,6.0,3,64.0,14.0,1,1,2,
Lenovo Ideapad S340 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) S340-14IIL Thin and Light Lap...,42490,256,Microsoft Office Home and Student 2019,818,8,1,2,2,10.0,8.0,3,64.0,14.0,0,1,2,
HP Laptop Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2213AU Thin and Light Lap...,40960,512,,819,8,1,0,10,,4.0,3,64.0,15.6,0,1,2,
DELL Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 15 Metal Laptop ...,76090,512,,820,16,1,2,3,12.0,8.0,3,64.0,15.6,0,1,2,
ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX TUF Dash F1...,82500,512,,821,16,2,2,3,12.0,8.0,3,64.0,15.6,0,1,3,
